HourUTC;School_holiday;Weekend;Week_day;Working_hours;Winter;Spring;Summer;Autumn;Holiday;Daylight_hours;Mean_temp
28/01/2023 22.00;0;1;0;0;1;0;0;0;0;8,317746;2,7
28/01/2023 21.00;0;1;0;0;1;0;0;0;0;8,317746;2,4
28/01/2023 20.00;0;1;0;0;1;0;0;0;0;8,317746;2,2
28/01/2023 19.00;0;1;0;0;1;0;0;0;0;8,317746;2,5
28/01/2023 18.00;0;1;0;0;1;0;0;0;0;8,317746;3,2
28/01/2023 17.00;0;1;0;0;1;0;0;0;0;8,317746;3,3
28/01/2023 16.00;0;1;0;0;1;0;0;0;0;8,317746;3,8
28/01/2023 15.00;0;1;0;0;1;0;0;0;0;8,317746;4,6
28/01/2023 14.00;0;1;0;0;1;0;0;0;0;8,317746;4,2
28/01/2023 13.00;0;1;0;0;1;0;0;0;0;8,317746;3,2
28/01/2023 12.00;0;1;0;0;1;0;0;0;0;8,317746;2,8
28/01/2023 11.00;0;1;0;0;1;0;0;0;0;8,317746;2,3
28/01/2023 10.00;0;1;0;0;1;0;0;0;0;8,317746;1,4
28/01/2023 09.00;0;1;0;0;1;0;0;0;0;8,317746;0,5
28/01/2023 08.00;0;1;0;0;1;0;0;0;0;8,317746;0,2
28/01/2023 07.00;0;1;0;0;1;0;0;0;0;8,317746;0
28/01/2023 06.00;0;1;0;0;1;0;0;0;0;8,317746;-0,5
28/01/2023 05.00;0;1;0;0;1;0;0;0;0;8,317746;-1
28/01/2023 04.00;0;1;0;0;1;0;0;0;0;8,317746;-1,9
28/01/2023 03.00;0;1;0;0;1;0;0;0;0;8,317746;-2,7
28/01/2023 02.00;0;1;0;0;1;0;0;0;0;8,317746;-3,5
28/01/2023 01.00;0;1;0;0;1;0;0;0;0;8,317746;-3,7
28/01/2023 00.00;0;1;0;0;1;0;0;0;0;8,317746;-4,2
27/01/2023 23.00;0;0;1;0;1;0;0;0;0;8,253113;-3,5
27/01/2023 22.00;0;0;1;0;1;0;0;0;0;8,253113;-4,7
27/01/2023 21.00;0;0;1;0;1;0;0;0;0;8,253113;-4,5
27/01/2023 20.00;0;0;1;0;1;0;0;0;0;8,253113;-4,2
27/01/2023 19.00;0;0;1;0;1;0;0;0;0;8,253113;-3,4
27/01/2023 18.00;0;0;1;0;1;0;0;0;0;8,253113;-2,8
27/01/2023 17.00;0;0;1;0;1;0;0;0;0;8,253113;-1,6
27/01/2023 16.00;0;0;1;0;1;0;0;0;0;8,253113;0,7
27/01/2023 15.00;0;0;1;1;1;0;0;0;0;8,253113;1,9
27/01/2023 14.00;0;0;1;1;1;0;0;0;0;8,253113;1,9
27/01/2023 13.00;0;0;1;1;1;0;0;0;0;8,253113;1,4
27/01/2023 12.00;0;0;1;1;1;0;0;0;0;8,253113;0,6
27/01/2023 11.00;0;0;1;1;1;0;0;0;0;8,253113;-0,6
27/01/2023 10.00;0;0;1;1;1;0;0;0;0;8,253113;-2,1
27/01/2023 09.00;0;0;1;1;1;0;0;0;0;8,253113;-3,6
27/01/2023 08.00;0;0;1;0;1;0;0;0;0;8,253113;-3,5
27/01/2023 07.00;0;0;1;0;1;0;0;0;0;8,253113;-2,9
27/01/2023 06.00;0;0;1;0;1;0;0;0;0;8,253113;-2,2
27/01/2023 05.00;0;0;1;0;1;0;0;0;0;8,253113;-2,4
27/01/2023 04.00;0;0;1;0;1;0;0;0;0;8,253113;-2,1
27/01/2023 03.00;0;0;1;0;1;0;0;0;0;8,253113;-1,6
27/01/2023 02.00;0;0;1;0;1;0;0;0;0;8,253113;-1,1
27/01/2023 01.00;0;0;1;0;1;0;0;0;0;8,253113;-0,7
27/01/2023 00.00;0;0;1;0;1;0;0;0;0;8,253113;-0,7
26/01/2023 23.00;0;0;1;0;1;0;0;0;0;8,189387;-0,4
26/01/2023 22.00;0;0;1;0;1;0;0;0;0;8,189387;0,2
26/01/2023 21.00;0;0;1;0;1;0;0;0;0;8,189387;0,6
26/01/2023 20.00;0;0;1;0;1;0;0;0;0;8,189387;0,8
26/01/2023 19.00;0;0;1;0;1;0;0;0;0;8,189387;1,2
26/01/2023 18.00;0;0;1;0;1;0;0;0;0;8,189387;1,9
26/01/2023 17.00;0;0;1;0;1;0;0;0;0;8,189387;2,8
26/01/2023 16.00;0;0;1;0;1;0;0;0;0;8,189387;4,3
26/01/2023 15.00;0;0;1;1;1;0;0;0;0;8,189387;5
26/01/2023 14.00;0;0;1;1;1;0;0;0;0;8,189387;5,4
26/01/2023 13.00;0;0;1;1;1;0;0;0;0;8,189387;5,6
26/01/2023 12.00;0;0;1;1;1;0;0;0;0;8,189387;4,9
26/01/2023 11.00;0;0;1;1;1;0;0;0;0;8,189387;3,4
26/01/2023 10.00;0;0;1;1;1;0;0;0;0;8,189387;1,4
26/01/2023 09.00;0;0;1;1;1;0;0;0;0;8,189387;0,2
26/01/2023 08.00;0;0;1;0;1;0;0;0;0;8,189387;-0,3
26/01/2023 07.00;0;0;1;0;1;0;0;0;0;8,189387;1,5
26/01/2023 06.00;0;0;1;0;1;0;0;0;0;8,189387;2,2
26/01/2023 05.00;0;0;1;0;1;0;0;0;0;8,189387;2,6
26/01/2023 04.00;0;0;1;0;1;0;0;0;0;8,189387;3,3
26/01/2023 03.00;0;0;1;0;1;0;0;0;0;8,189387;4,1
26/01/2023 02.00;0;0;1;0;1;0;0;0;0;8,189387;4,9
26/01/2023 01.00;0;0;1;0;1;0;0;0;0;8,189387;4,7
26/01/2023 00.00;0;0;1;0;1;0;0;0;0;8,189387;4,6
25/01/2023 23.00;0;0;1;0;1;0;0;0;0;8,126613;4,6
25/01/2023 22.00;0;0;1;0;1;0;0;0;0;8,126613;4,3
25/01/2023 21.00;0;0;1;0;1;0;0;0;0;8,126613;4,1
25/01/2023 20.00;0;0;1;0;1;0;0;0;0;8,126613;4
25/01/2023 19.00;0;0;1;0;1;0;0;0;0;8,126613;3,8
25/01/2023 18.00;0;0;1;0;1;0;0;0;0;8,126613;3,7
25/01/2023 17.00;0;0;1;0;1;0;0;0;0;8,126613;3,6
25/01/2023 16.00;0;0;1;0;1;0;0;0;0;8,126613;3,8
25/01/2023 15.00;0;0;1;1;1;0;0;0;0;8,126613;3,6
25/01/2023 14.00;0;0;1;1;1;0;0;0;0;8,126613;3,5
25/01/2023 13.00;0;0;1;1;1;0;0;0;0;8,126613;3,6
25/01/2023 12.00;0;0;1;1;1;0;0;0;0;8,126613;3,3
25/01/2023 11.00;0;0;1;1;1;0;0;0;0;8,126613;3,1
25/01/2023 10.00;0;0;1;1;1;0;0;0;0;8,126613;2,8
25/01/2023 09.00;0;0;1;1;1;0;0;0;0;8,126613;2,6
25/01/2023 08.00;0;0;1;0;1;0;0;0;0;8,126613;2,5
25/01/2023 07.00;0;0;1;0;1;0;0;0;0;8,126613;2,5
25/01/2023 06.00;0;0;1;0;1;0;0;0;0;8,126613;2,4
25/01/2023 05.00;0;0;1;0;1;0;0;0;0;8,126613;2,5
25/01/2023 04.00;0;0;1;0;1;0;0;0;0;8,126613;2,4
25/01/2023 03.00;0;0;1;0;1;0;0;0;0;8,126613;2,5
25/01/2023 02.00;0;0;1;0;1;0;0;0;0;8,126613;2,4
25/01/2023 01.00;0;0;1;0;1;0;0;0;0;8,126613;2,5
25/01/2023 00.00;0;0;1;0;1;0;0;0;0;8,126613;2,5
24/01/2023 23.00;0;0;1;0;1;0;0;0;0;8,064834;2,5
24/01/2023 22.00;0;0;1;0;1;0;0;0;0;8,064834;2,5
24/01/2023 21.00;0;0;1;0;1;0;0;0;0;8,064834;2,3
24/01/2023 20.00;0;0;1;0;1;0;0;0;0;8,064834;2,1
24/01/2023 19.00;0;0;1;0;1;0;0;0;0;8,064834;2,1
24/01/2023 18.00;0;0;1;0;1;0;0;0;0;8,064834;2,2
24/01/2023 17.00;0;0;1;0;1;0;0;0;0;8,064834;2,3
24/01/2023 16.00;0;0;1;0;1;0;0;0;0;8,064834;2,6
24/01/2023 15.00;0;0;1;1;1;0;0;0;0;8,064834;2,9
24/01/2023 14.00;0;0;1;1;1;0;0;0;0;8,064834;2,9
24/01/2023 13.00;0;0;1;1;1;0;0;0;0;8,064834;2,7
24/01/2023 12.00;0;0;1;1;1;0;0;0;0;8,064834;2,4
24/01/2023 11.00;0;0;1;1;1;0;0;0;0;8,064834;2
24/01/2023 10.00;0;0;1;1;1;0;0;0;0;8,064834;0,7
24/01/2023 09.00;0;0;1;1;1;0;0;0;0;8,064834;0,1
24/01/2023 08.00;0;0;1;0;1;0;0;0;0;8,064834;-0,3
24/01/2023 07.00;0;0;1;0;1;0;0;0;0;8,064834;-0,3
24/01/2023 06.00;0;0;1;0;1;0;0;0;0;8,064834;-0,4
24/01/2023 05.00;0;0;1;0;1;0;0;0;0;8,064834;-0,4
24/01/2023 04.00;0;0;1;0;1;0;0;0;0;8,064834;-0,6
24/01/2023 03.00;0;0;1;0;1;0;0;0;0;8,064834;-1,1
24/01/2023 02.00;0;0;1;0;1;0;0;0;0;8,064834;-1,4
24/01/2023 01.00;0;0;1;0;1;0;0;0;0;8,064834;-1,6
24/01/2023 00.00;0;0;1;0;1;0;0;0;0;8,064834;-1,4
23/01/2023 23.00;0;0;1;0;1;0;0;0;0;8,004099;-1,3
23/01/2023 22.00;0;0;1;0;1;0;0;0;0;8,004099;-0,9
23/01/2023 21.00;0;0;1;0;1;0;0;0;0;8,004099;-0,3
23/01/2023 20.00;0;0;1;0;1;0;0;0;0;8,004099;-0,2
23/01/2023 19.00;0;0;1;0;1;0;0;0;0;8,004099;0
23/01/2023 18.00;0;0;1;0;1;0;0;0;0;8,004099;-0,1
23/01/2023 17.00;0;0;1;0;1;0;0;0;0;8,004099;-0,8
23/01/2023 16.00;0;0;1;0;1;0;0;0;0;8,004099;-0,5
23/01/2023 15.00;0;0;1;1;1;0;0;0;0;8,004099;0,6
23/01/2023 14.00;0;0;1;1;1;0;0;0;0;8,004099;1
23/01/2023 13.00;0;0;1;1;1;0;0;0;0;8,004099;0,5
23/01/2023 12.00;0;0;1;1;1;0;0;0;0;8,004099;0,2
23/01/2023 11.00;0;0;1;1;1;0;0;0;0;8,004099;-0,5
23/01/2023 10.00;0;0;1;1;1;0;0;0;0;8,004099;-1,1
23/01/2023 09.00;0;0;1;1;1;0;0;0;0;8,004099;-1,3
23/01/2023 08.00;0;0;1;0;1;0;0;0;0;8,004099;-1,5
23/01/2023 07.00;0;0;1;0;1;0;0;0;0;8,004099;-1,5
23/01/2023 06.00;0;0;1;0;1;0;0;0;0;8,004099;-1,6
23/01/2023 05.00;0;0;1;0;1;0;0;0;0;8,004099;-1,8
23/01/2023 04.00;0;0;1;0;1;0;0;0;0;8,004099;-2,2
23/01/2023 03.00;0;0;1;0;1;0;0;0;0;8,004099;-2,2
23/01/2023 02.00;0;0;1;0;1;0;0;0;0;8,004099;-2,3
23/01/2023 01.00;0;0;1;0;1;0;0;0;0;8,004099;-2,5
23/01/2023 00.00;0;0;1;0;1;0;0;0;0;8,004099;-2,7
22/01/2023 23.00;0;1;0;0;1;0;0;0;0;7,944452;-2,5
22/01/2023 22.00;0;1;0;0;1;0;0;0;0;7,944452;-2,4
22/01/2023 21.00;0;1;0;0;1;0;0;0;0;7,944452;-2,2
22/01/2023 20.00;0;1;0;0;1;0;0;0;0;7,944452;-1,9
22/01/2023 19.00;0;1;0;0;1;0;0;0;0;7,944452;-1,5
22/01/2023 18.00;0;1;0;0;1;0;0;0;0;7,944452;-1,2
22/01/2023 17.00;0;1;0;0;1;0;0;0;0;7,944452;-1
22/01/2023 16.00;0;1;0;0;1;0;0;0;0;7,944452;-0,7
22/01/2023 15.00;0;1;0;0;1;0;0;0;0;7,944452;-0,7
22/01/2023 14.00;0;1;0;0;1;0;0;0;0;7,944452;-0,4
22/01/2023 13.00;0;1;0;0;1;0;0;0;0;7,944452;-0,5
22/01/2023 12.00;0;1;0;0;1;0;0;0;0;7,944452;-0,8
22/01/2023 11.00;0;1;0;0;1;0;0;0;0;7,944452;-1,4
22/01/2023 10.00;0;1;0;0;1;0;0;0;0;7,944452;-1,8
22/01/2023 09.00;0;1;0;0;1;0;0;0;0;7,944452;-2
22/01/2023 08.00;0;1;0;0;1;0;0;0;0;7,944452;-1,7
22/01/2023 07.00;0;1;0;0;1;0;0;0;0;7,944452;-1,3
22/01/2023 06.00;0;1;0;0;1;0;0;0;0;7,944452;-1,3
22/01/2023 05.00;0;1;0;0;1;0;0;0;0;7,944452;-1,2
22/01/2023 04.00;0;1;0;0;1;0;0;0;0;7,944452;-1,2
22/01/2023 03.00;0;1;0;0;1;0;0;0;0;7,944452;-0,7
22/01/2023 02.00;0;1;0;0;1;0;0;0;0;7,944452;-0,5
22/01/2023 01.00;0;1;0;0;1;0;0;0;0;7,944452;-0,6
22/01/2023 00.00;0;1;0;0;1;0;0;0;0;7,944452;-0,4
21/01/2023 23.00;0;1;0;0;1;0;0;0;0;7,885944;-0,4
21/01/2023 22.00;0;1;0;0;1;0;0;0;0;7,885944;-0,5
21/01/2023 21.00;0;1;0;0;1;0;0;0;0;7,885944;-0,5
21/01/2023 20.00;0;1;0;0;1;0;0;0;0;7,885944;-0,4
21/01/2023 19.00;0;1;0;0;1;0;0;0;0;7,885944;-0,1
21/01/2023 18.00;0;1;0;0;1;0;0;0;0;7,885944;0,4
21/01/2023 17.00;0;1;0;0;1;0;0;0;0;7,885944;0,1
21/01/2023 16.00;0;1;0;0;1;0;0;0;0;7,885944;0,3
21/01/2023 15.00;0;1;0;0;1;0;0;0;0;7,885944;1
21/01/2023 14.00;0;1;0;0;1;0;0;0;0;7,885944;0,6
21/01/2023 13.00;0;1;0;0;1;0;0;0;0;7,885944;0,5
21/01/2023 12.00;0;1;0;0;1;0;0;0;0;7,885944;0,7
21/01/2023 11.00;0;1;0;0;1;0;0;0;0;7,885944;1
21/01/2023 10.00;0;1;0;0;1;0;0;0;0;7,885944;0
21/01/2023 09.00;0;1;0;0;1;0;0;0;0;7,885944;-1,6
21/01/2023 08.00;0;1;0;0;1;0;0;0;0;7,885944;-1,9
21/01/2023 07.00;0;1;0;0;1;0;0;0;0;7,885944;-2,2
21/01/2023 06.00;0;1;0;0;1;0;0;0;0;7,885944;-1,6
21/01/2023 05.00;0;1;0;0;1;0;0;0;0;7,885944;-1,5
21/01/2023 04.00;0;1;0;0;1;0;0;0;0;7,885944;-1,3
21/01/2023 03.00;0;1;0;0;1;0;0;0;0;7,885944;-1,1
21/01/2023 02.00;0;1;0;0;1;0;0;0;0;7,885944;-0,8
21/01/2023 01.00;0;1;0;0;1;0;0;0;0;7,885944;-0,7
21/01/2023 00.00;0;1;0;0;1;0;0;0;0;7,885944;-0,3
20/01/2023 23.00;0;0;1;0;1;0;0;0;0;7,828622;-0,4
20/01/2023 22.00;0;0;1;0;1;0;0;0;0;7,828622;-0,5
20/01/2023 21.00;0;0;1;0;1;0;0;0;0;7,828622;0,3
20/01/2023 20.00;0;0;1;0;1;0;0;0;0;7,828622;0
20/01/2023 19.00;0;0;1;0;1;0;0;0;0;7,828622;-0,9
20/01/2023 18.00;0;0;1;0;1;0;0;0;0;7,828622;-0,4
20/01/2023 17.00;0;0;1;0;1;0;0;0;0;7,828622;0,4
20/01/2023 16.00;0;0;1;0;1;0;0;0;0;7,828622;1,2
20/01/2023 15.00;0;0;1;1;1;0;0;0;0;7,828622;1,7
20/01/2023 14.00;0;0;1;1;1;0;0;0;0;7,828622;1,4
20/01/2023 13.00;0;0;1;1;1;0;0;0;0;7,828622;1
20/01/2023 12.00;0;0;1;1;1;0;0;0;0;7,828622;0,5
20/01/2023 11.00;0;0;1;1;1;0;0;0;0;7,828622;0
20/01/2023 10.00;0;0;1;1;1;0;0;0;0;7,828622;-0,2
20/01/2023 09.00;0;0;1;1;1;0;0;0;0;7,828622;-0,5
20/01/2023 08.00;0;0;1;0;1;0;0;0;0;7,828622;-0,4
20/01/2023 07.00;0;0;1;0;1;0;0;0;0;7,828622;-0,1
20/01/2023 06.00;0;0;1;0;1;0;0;0;0;7,828622;0
20/01/2023 05.00;0;0;1;0;1;0;0;0;0;7,828622;-0,1
20/01/2023 04.00;0;0;1;0;1;0;0;0;0;7,828622;-0,2
20/01/2023 03.00;0;0;1;0;1;0;0;0;0;7,828622;-0,1
20/01/2023 02.00;0;0;1;0;1;0;0;0;0;7,828622;0,1
20/01/2023 01.00;0;0;1;0;1;0;0;0;0;7,828622;0,2
20/01/2023 00.00;0;0;1;0;1;0;0;0;0;7,828622;0,2
19/01/2023 23.00;0;0;1;0;1;0;0;0;0;7,772537;0,2
19/01/2023 22.00;0;0;1;0;1;0;0;0;0;7,772537;0,3
19/01/2023 21.00;0;0;1;0;1;0;0;0;0;7,772537;0,6
19/01/2023 20.00;0;0;1;0;1;0;0;0;0;7,772537;0,7
19/01/2023 19.00;0;0;1;0;1;0;0;0;0;7,772537;0,6
19/01/2023 18.00;0;0;1;0;1;0;0;0;0;7,772537;0,7
19/01/2023 17.00;0;0;1;0;1;0;0;0;0;7,772537;0,6
19/01/2023 16.00;0;0;1;0;1;0;0;0;0;7,772537;1
19/01/2023 15.00;0;0;1;1;1;0;0;0;0;7,772537;1,2
19/01/2023 14.00;0;0;1;1;1;0;0;0;0;7,772537;1,2
19/01/2023 13.00;0;0;1;1;1;0;0;0;0;7,772537;1,4
19/01/2023 12.00;0;0;1;1;1;0;0;0;0;7,772537;1,3
19/01/2023 11.00;0;0;1;1;1;0;0;0;0;7,772537;1,1
19/01/2023 10.00;0;0;1;1;1;0;0;0;0;7,772537;0,9
19/01/2023 09.00;0;0;1;1;1;0;0;0;0;7,772537;0,8
19/01/2023 08.00;0;0;1;0;1;0;0;0;0;7,772537;0,7
19/01/2023 07.00;0;0;1;0;1;0;0;0;0;7,772537;0,6
19/01/2023 06.00;0;0;1;0;1;0;0;0;0;7,772537;0,5
19/01/2023 05.00;0;0;1;0;1;0;0;0;0;7,772537;0,4
19/01/2023 04.00;0;0;1;0;1;0;0;0;0;7,772537;0,5
19/01/2023 03.00;0;0;1;0;1;0;0;0;0;7,772537;0,5
19/01/2023 02.00;0;0;1;0;1;0;0;0;0;7,772537;0,4
19/01/2023 01.00;0;0;1;0;1;0;0;0;0;7,772537;0,4
19/01/2023 00.00;0;0;1;0;1;0;0;0;0;7,772537;-0,2
18/01/2023 23.00;0;0;1;0;1;0;0;0;0;7,717739;-0,1
18/01/2023 22.00;0;0;1;0;1;0;0;0;0;7,717739;0,4
18/01/2023 21.00;0;0;1;0;1;0;0;0;0;7,717739;0
18/01/2023 20.00;0;0;1;0;1;0;0;0;0;7,717739;-0,1
18/01/2023 19.00;0;0;1;0;1;0;0;0;0;7,717739;-0,4
18/01/2023 18.00;0;0;1;0;1;0;0;0;0;7,717739;-0,4
18/01/2023 17.00;0;0;1;0;1;0;0;0;0;7,717739;-0,3
18/01/2023 16.00;0;0;1;0;1;0;0;0;0;7,717739;-0,1
18/01/2023 15.00;0;0;1;1;1;0;0;0;0;7,717739;1,1
18/01/2023 14.00;0;0;1;1;1;0;0;0;0;7,717739;1,7
18/01/2023 13.00;0;0;1;1;1;0;0;0;0;7,717739;1,6
18/01/2023 12.00;0;0;1;1;1;0;0;0;0;7,717739;1,5
18/01/2023 11.00;0;0;1;1;1;0;0;0;0;7,717739;1
18/01/2023 10.00;0;0;1;1;1;0;0;0;0;7,717739;0,1
18/01/2023 09.00;0;0;1;1;1;0;0;0;0;7,717739;-0,3
18/01/2023 08.00;0;0;1;0;1;0;0;0;0;7,717739;-0,6
18/01/2023 07.00;0;0;1;0;1;0;0;0;0;7,717739;-0,1
18/01/2023 06.00;0;0;1;0;1;0;0;0;0;7,717739;-0,1
18/01/2023 05.00;0;0;1;0;1;0;0;0;0;7,717739;0,1
18/01/2023 04.00;0;0;1;0;1;0;0;0;0;7,717739;0,1
18/01/2023 03.00;0;0;1;0;1;0;0;0;0;7,717739;0
18/01/2023 02.00;0;0;1;0;1;0;0;0;0;7,717739;-0,1
18/01/2023 01.00;0;0;1;0;1;0;0;0;0;7,717739;0
18/01/2023 00.00;0;0;1;0;1;0;0;0;0;7,717739;-0,1
17/01/2023 23.00;0;0;1;0;1;0;0;0;0;7,66428;-0,3
17/01/2023 22.00;0;0;1;0;1;0;0;0;0;7,66428;-0,2
17/01/2023 21.00;0;0;1;0;1;0;0;0;0;7,66428;0,2
17/01/2023 20.00;0;0;1;0;1;0;0;0;0;7,66428;0,5
17/01/2023 19.00;0;0;1;0;1;0;0;0;0;7,66428;0,8
17/01/2023 18.00;0;0;1;0;1;0;0;0;0;7,66428;0,8
17/01/2023 17.00;0;0;1;0;1;0;0;0;0;7,66428;1,2
17/01/2023 16.00;0;0;1;0;1;0;0;0;0;7,66428;1,8
17/01/2023 15.00;0;0;1;1;1;0;0;0;0;7,66428;1,9
17/01/2023 14.00;0;0;1;1;1;0;0;0;0;7,66428;1,3
17/01/2023 13.00;0;0;1;1;1;0;0;0;0;7,66428;0,6
17/01/2023 12.00;0;0;1;1;1;0;0;0;0;7,66428;0,2
17/01/2023 11.00;0;0;1;1;1;0;0;0;0;7,66428;0,3
17/01/2023 10.00;0;0;1;1;1;0;0;0;0;7,66428;0,3
17/01/2023 09.00;0;0;1;1;1;0;0;0;0;7,66428;0,4
17/01/2023 08.00;0;0;1;0;1;0;0;0;0;7,66428;0,7
17/01/2023 07.00;0;0;1;0;1;0;0;0;0;7,66428;1,5
17/01/2023 06.00;0;0;1;0;1;0;0;0;0;7,66428;2,3
17/01/2023 05.00;0;0;1;0;1;0;0;0;0;7,66428;2,8
17/01/2023 04.00;0;0;1;0;1;0;0;0;0;7,66428;2,9
17/01/2023 03.00;0;0;1;0;1;0;0;0;0;7,66428;3,1
17/01/2023 02.00;0;0;1;0;1;0;0;0;0;7,66428;3,1
17/01/2023 01.00;0;0;1;0;1;0;0;0;0;7,66428;3,4
17/01/2023 00.00;0;0;1;0;1;0;0;0;0;7,66428;3,3
16/01/2023 23.00;0;0;1;0;1;0;0;0;0;7,61221;2,9
16/01/2023 22.00;0;0;1;0;1;0;0;0;0;7,61221;2,4
16/01/2023 21.00;0;0;1;0;1;0;0;0;0;7,61221;2
16/01/2023 20.00;0;0;1;0;1;0;0;0;0;7,61221;2,4
16/01/2023 19.00;0;0;1;0;1;0;0;0;0;7,61221;3
16/01/2023 18.00;0;0;1;0;1;0;0;0;0;7,61221;3,1
16/01/2023 17.00;0;0;1;0;1;0;0;0;0;7,61221;2,8
16/01/2023 16.00;0;0;1;0;1;0;0;0;0;7,61221;3
16/01/2023 15.00;0;0;1;1;1;0;0;0;0;7,61221;3,6
16/01/2023 14.00;0;0;1;1;1;0;0;0;0;7,61221;3,8
16/01/2023 13.00;0;0;1;1;1;0;0;0;0;7,61221;3,8
16/01/2023 12.00;0;0;1;1;1;0;0;0;0;7,61221;3,6
16/01/2023 11.00;0;0;1;1;1;0;0;0;0;7,61221;3,2
16/01/2023 10.00;0;0;1;1;1;0;0;0;0;7,61221;2,2
16/01/2023 09.00;0;0;1;1;1;0;0;0;0;7,61221;1,7
16/01/2023 08.00;0;0;1;0;1;0;0;0;0;7,61221;1,3
16/01/2023 07.00;0;0;1;0;1;0;0;0;0;7,61221;1
16/01/2023 06.00;0;0;1;0;1;0;0;0;0;7,61221;1,1
16/01/2023 05.00;0;0;1;0;1;0;0;0;0;7,61221;1,6
16/01/2023 04.00;0;0;1;0;1;0;0;0;0;7,61221;2,4
16/01/2023 03.00;0;0;1;0;1;0;0;0;0;7,61221;2,8
16/01/2023 02.00;0;0;1;0;1;0;0;0;0;7,61221;3
16/01/2023 01.00;0;0;1;0;1;0;0;0;0;7,61221;3,5
16/01/2023 00.00;0;0;1;0;1;0;0;0;0;7,61221;4
15/01/2023 23.00;0;1;0;0;1;0;0;0;0;7,561582;4,5
15/01/2023 22.00;0;1;0;0;1;0;0;0;0;7,561582;4,6
15/01/2023 21.00;0;1;0;0;1;0;0;0;0;7,561582;4,8
15/01/2023 20.00;0;1;0;0;1;0;0;0;0;7,561582;5
15/01/2023 19.00;0;1;0;0;1;0;0;0;0;7,561582;5,3
15/01/2023 18.00;0;1;0;0;1;0;0;0;0;7,561582;5,2
15/01/2023 17.00;0;1;0;0;1;0;0;0;0;7,561582;4,9
15/01/2023 16.00;0;1;0;0;1;0;0;0;0;7,561582;4,2
15/01/2023 15.00;0;1;0;0;1;0;0;0;0;7,561582;4,6
15/01/2023 14.00;0;1;0;0;1;0;0;0;0;7,561582;4,8
15/01/2023 13.00;0;1;0;0;1;0;0;0;0;7,561582;4
15/01/2023 12.00;0;1;0;0;1;0;0;0;0;7,561582;4,2
15/01/2023 11.00;0;1;0;0;1;0;0;0;0;7,561582;5,1
15/01/2023 10.00;0;1;0;0;1;0;0;0;0;7,561582;4,8
15/01/2023 09.00;0;1;0;0;1;0;0;0;0;7,561582;4,9
15/01/2023 08.00;0;1;0;0;1;0;0;0;0;7,561582;5
15/01/2023 07.00;0;1;0;0;1;0;0;0;0;7,561582;4,6
15/01/2023 06.00;0;1;0;0;1;0;0;0;0;7,561582;4,8
15/01/2023 05.00;0;1;0;0;1;0;0;0;0;7,561582;5
15/01/2023 04.00;0;1;0;0;1;0;0;0;0;7,561582;4,8
15/01/2023 03.00;0;1;0;0;1;0;0;0;0;7,561582;4,4
15/01/2023 02.00;0;1;0;0;1;0;0;0;0;7,561582;4,2
15/01/2023 01.00;0;1;0;0;1;0;0;0;0;7,561582;4,1
15/01/2023 00.00;0;1;0;0;1;0;0;0;0;7,561582;4,6
14/01/2023 23.00;0;1;0;0;1;0;0;0;0;7,512449;5,3
14/01/2023 22.00;0;1;0;0;1;0;0;0;0;7,512449;6
14/01/2023 21.00;0;1;0;0;1;0;0;0;0;7,512449;7,3
14/01/2023 20.00;0;1;0;0;1;0;0;0;0;7,512449;6,8
14/01/2023 19.00;0;1;0;0;1;0;0;0;0;7,512449;5,8
14/01/2023 18.00;0;1;0;0;1;0;0;0;0;7,512449;5,2
14/01/2023 17.00;0;1;0;0;1;0;0;0;0;7,512449;4,6
14/01/2023 16.00;0;1;0;0;1;0;0;0;0;7,512449;4,4
14/01/2023 15.00;0;1;0;0;1;0;0;0;0;7,512449;4,8
14/01/2023 14.00;0;1;0;0;1;0;0;0;0;7,512449;5,3
14/01/2023 13.00;0;1;0;0;1;0;0;0;0;7,512449;5,6
14/01/2023 12.00;0;1;0;0;1;0;0;0;0;7,512449;5,5
14/01/2023 11.00;0;1;0;0;1;0;0;0;0;7,512449;5,3
14/01/2023 10.00;0;1;0;0;1;0;0;0;0;7,512449;4,9
14/01/2023 09.00;0;1;0;0;1;0;0;0;0;7,512449;4,7
14/01/2023 08.00;0;1;0;0;1;0;0;0;0;7,512449;4,5
14/01/2023 07.00;0;1;0;0;1;0;0;0;0;7,512449;5
14/01/2023 06.00;0;1;0;0;1;0;0;0;0;7,512449;5,3
14/01/2023 05.00;0;1;0;0;1;0;0;0;0;7,512449;5,4
14/01/2023 04.00;0;1;0;0;1;0;0;0;0;7,512449;5,4
14/01/2023 03.00;0;1;0;0;1;0;0;0;0;7,512449;5,5
14/01/2023 02.00;0;1;0;0;1;0;0;0;0;7,512449;5,7
14/01/2023 01.00;0;1;0;0;1;0;0;0;0;7,512449;6
14/01/2023 00.00;0;1;0;0;1;0;0;0;0;7,512449;6,1
13/01/2023 23.00;0;0;1;0;1;0;0;0;0;7,464862;6,1
13/01/2023 22.00;0;0;1;0;1;0;0;0;0;7,464862;6,3
13/01/2023 21.00;0;0;1;0;1;0;0;0;0;7,464862;6,6
13/01/2023 20.00;0;0;1;0;1;0;0;0;0;7,464862;6,2
13/01/2023 19.00;0;0;1;0;1;0;0;0;0;7,464862;6,3
13/01/2023 18.00;0;0;1;0;1;0;0;0;0;7,464862;6,6
